slot_decision_explanation_id,lifecycle_id,symbol,entry_ts,entry_ts_utc,theme_id,split_name,candidate_role,slot_claim_basis,slot_risk_basis,replacement_hurdle_required_flag,same_entry_candidate_count,same_entry_theme_count,same_entry_relation_count,active_theme_count,active_relation_count,bundle_assignment_ready_flag,do_not_trade_reason,setup_quality_bucket,action_family,allowed_inputs_only_flag,outcome_used_flag,future_price_used_flag,label_used_flag
TASK617|HOOD|20250805T140000Z|slot_decision_explanation,TASK617|HOOD|20250805T140000Z,HOOD,2025-08-07 14:30:00+00:00,2025-08-05 14:00:00+00:00,crypto_fintech,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,1,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ASTS|20250805T160000Z|slot_decision_explanation,TASK617|ASTS|20250805T160000Z,ASTS,2025-08-07 14:30:00+00:00,2025-08-05 16:00:00+00:00,aerospace_defense_space,validation,research_only,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=12|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,12,3,10,0,0,1,,fragile_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NVDA|20250806T134500Z|slot_decision_explanation,TASK617|NVDA|20250806T134500Z,NVDA,2025-08-08 14:30:00+00:00,2025-08-06 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20250806T134500Z|slot_decision_explanation,TASK617|GEV|20250806T134500Z,GEV,2025-08-08 14:30:00+00:00,2025-08-06 13:45:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VRT|20250806T134500Z|slot_decision_explanation,TASK617|VRT|20250806T134500Z,VRT,2025-08-08 14:30:00+00:00,2025-08-06 13:45:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250806T143000Z|slot_decision_explanation,TASK617|AVGO|20250806T143000Z,AVGO,2025-08-08 14:30:00+00:00,2025-08-06 14:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GOOGL|20250806T144500Z|slot_decision_explanation,TASK617|GOOGL|20250806T144500Z,GOOGL,2025-08-08 14:30:00+00:00,2025-08-06 14:45:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|RTX|20250806T144500Z|slot_decision_explanation,TASK617|RTX|20250806T144500Z,RTX,2025-08-08 14:30:00+00:00,2025-08-06 14:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,3,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NOC|20250806T144500Z|slot_decision_explanation,TASK617|NOC|20250806T144500Z,NOC,2025-08-08 14:30:00+00:00,2025-08-06 14:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,3,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GD|20250806T150000Z|slot_decision_explanation,TASK617|GD|20250806T150000Z,GD,2025-08-08 14:30:00+00:00,2025-08-06 15:00:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,9,3,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|META|20250806T161500Z|slot_decision_explanation,TASK617|META|20250806T161500Z,META,2025-08-08 14:30:00+00:00,2025-08-06 16:15:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=9|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,9,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NOC|20250807T133000Z|slot_decision_explanation,TASK617|NOC|20250807T133000Z,NOC,2025-08-11 14:30:00+00:00,2025-08-07 13:30:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,7,2,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TSM|20250807T133000Z|slot_decision_explanation,TASK617|TSM|20250807T133000Z,TSM,2025-08-11 14:30:00+00:00,2025-08-07 13:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250807T134500Z|slot_decision_explanation,TASK617|AVGO|20250807T134500Z,AVGO,2025-08-11 14:30:00+00:00,2025-08-07 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMD|20250807T134500Z|slot_decision_explanation,TASK617|AMD|20250807T134500Z,AMD,2025-08-11 14:30:00+00:00,2025-08-07 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|HOOD|20250807T134500Z|slot_decision_explanation,TASK617|HOOD|20250807T134500Z,HOOD,2025-08-11 14:30:00+00:00,2025-08-07 13:45:00+00:00,crypto_fintech,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,7,1,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NVDA|20250807T134500Z|slot_decision_explanation,TASK617|NVDA|20250807T134500Z,NVDA,2025-08-11 14:30:00+00:00,2025-08-07 13:45:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,6,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|RTX|20250807T190000Z|slot_decision_explanation,TASK617|RTX|20250807T190000Z,RTX,2025-08-11 14:30:00+00:00,2025-08-07 19:00:00+00:00,aerospace_defense_space,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,2,1,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250814T133000Z|slot_decision_explanation,TASK617|AVGO|20250814T133000Z,AVGO,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,ai_semiconductors,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,4,6,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|AMD|20250814T133000Z|slot_decision_explanation,TASK617|AMD|20250814T133000Z,AMD,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,ai_semiconductors,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,8,4,6,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|VST|20250814T133000Z|slot_decision_explanation,TASK617|VST|20250814T133000Z,VST,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,power_grid_electrification,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,6,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MRVL|20250814T133000Z|slot_decision_explanation,TASK617|MRVL|20250814T133000Z,MRVL,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,ai_semiconductors,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,8,4,6,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|META|20250814T133000Z|slot_decision_explanation,TASK617|META|20250814T133000Z,META,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,2,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NVDA|20250814T133000Z|slot_decision_explanation,TASK617|NVDA|20250814T133000Z,NVDA,2025-08-18 14:30:00+00:00,2025-08-14 13:30:00+00:00,ai_semiconductors,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,8,4,6,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|GEV|20250814T140000Z|slot_decision_explanation,TASK617|GEV|20250814T140000Z,GEV,2025-08-18 14:30:00+00:00,2025-08-14 14:00:00+00:00,power_grid_electrification,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,6,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|GOOGL|20250814T144500Z|slot_decision_explanation,TASK617|GOOGL|20250814T144500Z,GOOGL,2025-08-18 14:30:00+00:00,2025-08-14 14:45:00+00:00,cloud_ai_platforms,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=fading_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_high|same_entry_candidates=8|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,8,2,2,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NEE|20250818T133000Z|slot_decision_explanation,TASK617|NEE|20250818T133000Z,NEE,2025-08-20 14:30:00+00:00,2025-08-18 13:30:00+00:00,power_grid_electrification,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,3,1,3,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|NVDA|20250818T141500Z|slot_decision_explanation,TASK617|NVDA|20250818T141500Z,NVDA,2025-08-20 14:30:00+00:00,2025-08-18 14:15:00+00:00,ai_semiconductors,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,3,2,3,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|AVGO|20250818T194500Z|slot_decision_explanation,TASK617|AVGO|20250818T194500Z,AVGO,2025-08-20 14:30:00+00:00,2025-08-18 19:45:00+00:00,ai_semiconductors,validation,priority_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,3,2,3,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|RKLB|20250825T134500Z|slot_decision_explanation,TASK617|RKLB|20250825T134500Z,RKLB,2025-08-27 14:30:00+00:00,2025-08-25 13:45:00+00:00,aerospace_defense_space,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=1|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,1,1,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|F|20250826T133000Z|slot_decision_explanation,TASK617|F|20250826T133000Z,F,2025-08-28 14:30:00+00:00,2025-08-26 13:30:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,5,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TER|20250826T133000Z|slot_decision_explanation,TASK617|TER|20250826T133000Z,TER,2025-08-28 14:30:00+00:00,2025-08-26 13:30:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=fading_leadership|relation=relation_reinforcing,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,7,2,2,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|UBER|20250826T133000Z|slot_decision_explanation,TASK617|UBER|20250826T133000Z,UBER,2025-08-28 14:30:00+00:00,2025-08-26 13:30:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_high|same_entry_candidates=7|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,7,4,5,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
