lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|AMZN|20250702T140000Z,AMZN,cloud_ai_platforms,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AVGO|20250702T140000Z,AVGO,ai_semiconductors,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20250702T140000Z,HOOD,crypto_fintech,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRVL|20250702T140000Z,MRVL,ai_semiconductors,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MSTR|20250702T140000Z,MSTR,crypto_fintech,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NVDA|20250702T140000Z,NVDA,ai_semiconductors,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RKLB|20250702T140000Z,RKLB,aerospace_defense_space,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RTX|20250702T140000Z,RTX,aerospace_defense_space,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|SOFI|20250702T140000Z,SOFI,crypto_fintech,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|UBER|20250702T140000Z,UBER,ev_autonomy_mobility,2025-07-02 14:00:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AFRM|20250702T141500Z,AFRM,crypto_fintech,2025-07-02 14:15:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HON|20250702T141500Z,HON,industrial_automation_robotics,2025-07-02 14:15:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TER|20250702T141500Z,TER,industrial_automation_robotics,2025-07-02 14:15:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRT|20250702T141500Z,VRT,power_grid_electrification,2025-07-02 14:15:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20250702T143000Z,EMR,industrial_automation_robotics,2025-07-02 14:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IR|20250702T143000Z,IR,industrial_automation_robotics,2025-07-02 14:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PH|20250702T143000Z,PH,industrial_automation_robotics,2025-07-02 14:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ROK|20250702T143000Z,ROK,industrial_automation_robotics,2025-07-02 14:30:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|COIN|20250702T144500Z,COIN,crypto_fintech,2025-07-02 14:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20250702T144500Z,F,ev_autonomy_mobility,2025-07-02 14:45:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
